"CubeId";"rendopar"
"PublishingDate";"2025-09-01 14:30"

"Date";"d0";"Value"
"2021-03-26";"b2";"3.85767"
"2021-03-26";"b3";"-3.14235"
"2021-03-26";"t1";"6.70727"
"2021-03-26";"t2";"3.87704"
"2021-03-29";"b0";"-0.330978"
"2021-03-29";"b1";"-0.406736"
"2021-03-29";"b2";"6.61198"
"2021-03-29";"b3";"-6.10979"
"2021-03-29";"t1";"5.66268"
"2021-03-29";"t2";"4.24452"
"2021-03-30";"b0";"-0.235017"
"2021-03-30";"b1";"-0.502698"
"2021-03-30";"b2";"5.1443"
"2021-03-30";"b3";"-4.7054"
"2021-03-30";"t1";"5.617"
"2021-03-30";"t2";"3.89155"
"2021-03-31";"b0";"-0.266372"
"2021-03-31";"b1";"-0.471343"
"2021-03-31";"b2";"5.68789"
"2021-03-31";"b3";"-5.12324"
"2021-03-31";"t1";"5.74881"
"2021-03-31";"t2";"4.14426"
"2021-04-01";"b0";"-0.291287"
"2021-04-01";"b1";"-0.446427"
"2021-04-01";"b2";"5.73795"
"2021-04-01";"b3";"-5.18338"
"2021-04-01";"t1";"5.75764"
"2021-04-01";"t2";"4.16576"
"2021-04-02";"b0";
"2021-04-02";"b1";
"2021-04-02";"b2";
"2021-04-02";"b3";
"2021-04-02";"t1";
"2021-04-02";"t2";
"2021-04-05";"b0";
"2021-04-05";"b1";
"2021-04-05";"b2";
"2021-04-05";"b3";
"2021-04-05";"t1";
"2021-04-05";"t2";
"2021-04-06";"b0";"-0.306615"
"2021-04-06";"b1";"-0.4311"
"2021-04-06";"b2";"4.97607"
"2021-04-06";"b3";"-4.4058"
"2021-04-06";"t1";"5.92091"
"2021-04-06";"t2";"3.99649"
"2021-04-07";"b0";"-0.297466"
"2021-04-07";"b1";"-0.440248"
"2021-04-07";"b2";"7.16274"
"2021-04-07";"b3";"-6.68289"
"2021-04-07";"t1";"5.53271"
"2021-04-07";"t2";"4.30015"
"2021-04-08";"b0";"-0.265763"
"2021-04-08";"b1";"-0.471951"
"2021-04-08";"b2";"5.14544"
"2021-04-08";"b3";"-4.70651"
"2021-04-08";"t1";"5.64102"
"2021-04-08";"t2";"3.99693"
"2021-04-09";"b0";"-0.224033"
"2021-04-09";"b1";"-0.513682"
"2021-04-09";"b2";"10.9432"
"2021-04-09";"b3";"-10.5548"
"2021-04-09";"t1";"5.10029"
"2021-04-09";"t2";"4.36901"
"2021-04-12";"b0";"-0.297547"
"2021-04-12";"b1";"-0.440167"
"2021-04-12";"b2";"4.55779"
"2021-04-12";"b3";"-3.90465"
"2021-04-12";"t1";"6.17778"
"2021-04-12";"t2";"3.99565"
"2021-04-13";"b0";"-0.263426"
"2021-04-13";"b1";"-0.474288"
"2021-04-13";"b2";"6.49108"
"2021-04-13";"b3";"-5.89014"
"2021-04-13";"t1";"5.5555"
"2021-04-13";"t2";"4.14534"
"2021-04-14";"b0";"-0.226851"
"2021-04-14";"b1";"-0.495754"
"2021-04-14";"b2";"6.60403"
"2021-04-14";"b3";"-6.14884"
"2021-04-14";"t1";"5.21514"
"2021-04-14";"t2";"3.95727"
"2021-04-15";"b0";"-0.239494"
"2021-04-15";"b1";"-0.498221"
"2021-04-15";"b2";"5.07258"
"2021-04-15";"b3";"-4.54639"
"2021-04-15";"t1";"5.48522"
"2021-04-15";"t2";"3.81871"
"2021-04-16";"b0";"-0.210625"
"2021-04-16";"b1";"-0.527089"
"2021-04-16";"b2";"3.88897"
"2021-04-16";"b3";"-3.43464"
"2021-04-16";"t1";"5.65513"
"2021-04-16";"t2";"3.53232"
"2021-04-19";"b0";"-0.194621"
"2021-04-19";"b1";"-0.543094"
"2021-04-19";"b2";"6.2538"
"2021-04-19";"b3";"-5.88742"
"2021-04-19";"t1";"5.13144"
"2021-04-19";"t2";"3.86725"
"2021-04-20";"b0";"-0.221218"
"2021-04-20";"b1";"-0.516497"
"2021-04-20";"b2";"3.60935"
"2021-04-20";"b3";"-3.04901"
"2021-04-20";"t1";"5.95156"
"2021-04-20";"t2";"3.45304"
"2021-04-21";"b0";"-0.186395"
"2021-04-21";"b1";"-0.553838"
"2021-04-21";"b2";"8.41524"
"2021-04-21";"b3";"-8.10743"
"2021-04-21";"t1";"4.86471"
"2021-04-21";"t2";"3.9612"
"2021-04-22";"b0";"-0.300791"
"2021-04-22";"b1";"-0.439442"
"2021-04-22";"b2";"4.77576"
"2021-04-22";"b3";"-4.18562"
"2021-04-22";"t1";"5.784"
"2021-04-22";"t2";"3.89128"
"2021-04-23";"b0";"-0.26459"
"2021-04-23";"b1";"-0.475643"
"2021-04-23";"b2";"6.22246"
"2021-04-23";"b3";"-5.72522"
"2021-04-23";"t1";"5.38858"
"2021-04-23";"t2";"4.05898"
"2021-04-26";"b0";"-0.239394"
"2021-04-26";"b1";"-0.498321"
"2021-04-26";"b2";"7.93503"
"2021-04-26";"b3";"-7.5551"
"2021-04-26";"t1";"4.96989"
"2021-04-26";"t2";"4.00347"
"2021-04-27";"b0";"-0.264878"
"2021-04-27";"b1";"-0.472836"
"2021-04-27";"b2";"4.0445"
"2021-04-27";"b3";"-3.50592"
"2021-04-27";"t1";"5.79599"
"2021-04-27";"t2";"3.61529"
"2021-04-28";"b0";"-0.233234"
"2021-04-28";"b1";"-0.504481"
"2021-04-28";"b2";"3.81557"
"2021-04-28";"b3";"-3.31307"
"2021-04-28";"t1";"5.64571"
"2021-04-28";"t2";"3.42854"
"2021-04-29";"b0";"-0.218159"
"2021-04-29";"b1";"-0.519556"
"2021-04-29";"b2";"5.07126"
"2021-04-29";"b3";"-4.60484"
"2021-04-29";"t1";"5.28059"
"2021-04-29";"t2";"3.71484"
"2021-04-30";"b0";"-0.21594"
"2021-04-30";"b1";"-0.521775"
"2021-04-30";"b2";"4.68296"
"2021-04-30";"b3";"-4.16374"
"2021-04-30";"t1";"5.45028"
"2021-04-30";"t2";"3.64866"
"2021-05-03";"b0";"-0.158498"
"2021-05-03";"b1";"-0.579217"
"2021-05-03";"b2";"3.96889"
"2021-05-03";"b3";"-3.55521"
"2021-05-03";"t1";"5.30478"
"2021-05-03";"t2";"3.38003"
"2021-05-04";"b0";"-0.177734"
"2021-05-04";"b1";"-0.55998"
"2021-05-04";"b2";"5.15044"
"2021-05-04";"b3";"-4.71446"
"2021-05-04";"t1";"5.14857"
"2021-05-04";"t2";"3.59145"
"2021-05-05";"b0";"-0.278545"
"2021-05-05";"b1";"-0.45917"
"2021-05-05";"b2";"4.91148"
"2021-05-05";"b3";"-4.22147"
"2021-05-05";"t1";"5.80443"
"2021-05-05";"t2";"3.86505"
"2021-05-06";"b0";"-0.276228"
"2021-05-06";"b1";"-0.461487"
"2021-05-06";"b2";"4.83413"
"2021-05-06";"b3";"-4.02952"
"2021-05-06";"t1";"6.04738"
"2021-05-06";"t2";"4.04588"
"2021-05-07";"b0";"-0.191105"
"2021-05-07";"b1";"-0.546609"
"2021-05-07";"b2";"4.17504"
"2021-05-07";"b3";"-3.57342"
"2021-05-07";"t1";"5.7291"
"2021-05-07";"t2";"3.65409"
"2021-05-10";"b0";"-0.177925"
"2021-05-10";"b1";"-0.559789"
"2021-05-10";"b2";"5.93086"
"2021-05-10";"b3";"-5.49257"
"2021-05-10";"t1";"5.11407"
"2021-05-10";"t2";"3.79569"
"2021-05-11";"b0";"-0.154978"
"2021-05-11";"b1";"-0.582736"
"2021-05-11";"b2";"4.61701"
"2021-05-11";"b3";"-4.04768"
"2021-05-11";"t1";"5.39644"
"2021-05-11";"t2";"3.60745"
"2021-05-12";"b0";"-0.17093"
"2021-05-12";"b1";"-0.566784"
"2021-05-12";"b2";"3.82281"
"2021-05-12";"b3";"-3.0538"
"2021-05-12";"t1";"6.07702"
"2021-05-12";"t2";"3.53041"
"2021-05-13";"b0";
"2021-05-13";"b1";
"2021-05-13";"b2";
"2021-05-13";"b3";
"2021-05-13";"t1";
"2021-05-13";"t2";
"2021-05-14";"b0";"-0.127913"
"2021-05-14";"b1";"-0.609802"
"2021-05-14";"b2";"5.64702"
"2021-05-14";"b3";"-5.06436"
"2021-05-14";"t1";"5.17869"
"2021-05-14";"t2";"3.70379"
"2021-05-17";"b0";"-0.156734"
"2021-05-17";"b1";"-0.580981"
"2021-05-17";"b2";"4.23692"
"2021-05-17";"b3";"-3.57506"
"2021-05-17";"t1";"5.63922"
"2021-05-17";"t2";"3.49671"
"2021-05-18";"b0";"-0.0956666"
"2021-05-18";"b1";"-0.642048"
"2021-05-18";"b2";"5.67872"
"2021-05-18";"b3";"-5.18776"
"2021-05-18";"t1";"5.01474"
"2021-05-18";"t2";"3.63303"
"2021-05-19";"b0";"-0.0777083"
"2021-05-19";"b1";"-0.660006"
"2021-05-19";"b2";"4.35397"
"2021-05-19";"b3";"-3.84246"
"2021-05-19";"t1";"5.19085"
"2021-05-19";"t2";"3.33631"
"2021-05-20";"b0";"-0.106421"
"2021-05-20";"b1";"-0.631293"
"2021-05-20";"b2";"4.28389"
"2021-05-20";"b3";"-3.70037"
"2021-05-20";"t1";"5.36141"
"2021-05-20";"t2";"3.41268"
"2021-05-21";"b0";"-0.152142"
"2021-05-21";"b1";"-0.585573"
"2021-05-21";"b2";"5.30321"
"2021-05-21";"b3";"-4.70132"
"2021-05-21";"t1";"5.27138"
"2021-05-21";"t2";"3.6746"
"2021-05-24";"b0";
"2021-05-24";"b1";
"2021-05-24";"b2";
"2021-05-24";"b3";
"2021-05-24";"t1";
"2021-05-24";"t2";
"2021-05-25";"b0";"-0.151459"
"2021-05-25";"b1";"-0.586255"
"2021-05-25";"b2";"5.1351"
"2021-05-25";"b3";"-4.64832"
"2021-05-25";"t1";"5.11081"
"2021-05-25";"t2";"3.54865"
"2021-05-26";"b0";"-0.195731"
"2021-05-26";"b1";"-0.541983"
"2021-05-26";"b2";"3.38802"
"2021-05-26";"b3";"-2.77471"
"2021-05-26";"t1";"5.89539"
"2021-05-26";"t2";"3.23955"
"2021-05-27";"b0";"-0.282265"
"2021-05-27";"b1";"-0.455449"
"2021-05-27";"b2";"3.68431"
"2021-05-27";"b3";"-2.79971"
"2021-05-27";"t1";"6.4641"
"2021-05-27";"t2";"3.47961"
"2021-05-28";"b0";"-0.227686"
"2021-05-28";"b1";"-0.510028"
"2021-05-28";"b2";"4.20736"
"2021-05-28";"b3";"-3.30446"
"2021-05-28";"t1";"6.19798"
"2021-05-28";"t2";"3.61585"
"2021-05-31";"b0";"-0.14343"
"2021-05-31";"b1";"-0.594284"
"2021-05-31";"b2";"4.31433"
"2021-05-31";"b3";"-3.62798"
"2021-05-31";"t1";"5.81971"
"2021-05-31";"t2";"3.54305"
"2021-06-01";"b0";"-0.132519"
"2021-06-01";"b1";"-0.605196"
"2021-06-01";"b2";"4.55658"
"2021-06-01";"b3";"-3.87071"
"2021-06-01";"t1";"5.84188"
"2021-06-01";"t2";"3.69702"
"2021-06-02";"b0";"-0.159809"
"2021-06-02";"b1";"-0.577906"
"2021-06-02";"b2";"3.28269"
"2021-06-02";"b3";"-2.44374"
"2021-06-02";"t1";"6.6279"
"2021-06-02";"t2";"3.25798"
"2021-06-03";"b0";"-0.10573"
"2021-06-03";"b1";"-0.631984"
"2021-06-03";"b2";"4.99893"
"2021-06-03";"b3";"-4.30714"
"2021-06-03";"t1";"5.63322"
"2021-06-03";"t2";"3.7279"
"2021-06-04";"b0";"-0.131591"
"2021-06-04";"b1";"-0.606124"
"2021-06-04";"b2";"4.96724"
"2021-06-04";"b3";"-4.16749"
"2021-06-04";"t1";"5.80125"
"2021-06-04";"t2";"3.75642"
"2021-06-07";"b0";"-0.035835"
"2021-06-07";"b1";"-0.704398"
"2021-06-07";"b2";"5.65687"
"2021-06-07";"b3";"-5.21913"
"2021-06-07";"t1";"5.20768"
"2021-06-07";"t2";"3.76706"
"2021-06-08";"b0";"-0.181571"
"2021-06-08";"b1";"-0.558662"
"2021-06-08";"b2";"4.63373"
"2021-06-08";"b3";"-3.77034"
"2021-06-08";"t1";"6.03747"
"2021-06-08";"t2";"3.76568"
"2021-06-09";"b0";"-0.0543429"
"2021-06-09";"b1";"-0.68589"
"2021-06-09";"b2";"18.0157"
"2021-06-09";"b3";"-17.6623"
"2021-06-09";"t1";"4.81562"
"2021-06-09";"t2";"4.40066"
"2021-06-10";"b0";"-0.187681"
"2021-06-10";"b1";"-0.552552"
"2021-06-10";"b2";"4.9916"
"2021-06-10";"b3";"-4.26587"
"2021-06-10";"t1";"5.88564"
"2021-06-10";"t2";"3.95623"
"2021-06-11";"b0";"-0.216486"
"2021-06-11";"b1";"-0.523747"
"2021-06-11";"b2";"5.43808"
"2021-06-11";"b3";"-4.80368"
"2021-06-11";"t1";"5.80546"
"2021-06-11";"t2";"4.12815"
"2021-06-14";"b0";"-0.135536"
"2021-06-14";"b1";"-0.604697"
"2021-06-14";"b2";"5.96583"
"2021-06-14";"b3";"-5.63869"
"2021-06-14";"t1";"5.16074"
"2021-06-14";"t2";"3.85092"
"2021-06-15";"b0";"-0.0898713"
"2021-06-15";"b1";"-0.650362"
"2021-06-15";"b2";"5.90233"
"2021-06-15";"b3";"-5.60909"
"2021-06-15";"t1";"5.32303"
"2021-06-15";"t2";"4.04122"
"2021-06-16";"b0";"-0.098586"
"2021-06-16";"b1";"-0.641647"
"2021-06-16";"b2";"4.56248"
"2021-06-16";"b3";"-4.21064"
"2021-06-16";"t1";"5.43151"
"2021-06-16";"t2";"3.72374"
"2021-06-17";"b0";"-0.106855"
"2021-06-17";"b1";"-0.633378"
"2021-06-17";"b2";"4.47231"
"2021-06-17";"b3";"-3.96314"
"2021-06-17";"t1";"5.70737"
"2021-06-17";"t2";"3.84016"
"2021-06-18";"b0";"-0.184119"
"2021-06-18";"b1";"-0.556114"
"2021-06-18";"b2";"4.61999"
"2021-06-18";"b3";"-4.10902"
"2021-06-18";"t1";"5.64571"
"2021-06-18";"t2";"3.83981"
"2021-06-21";"b0";"-0.175002"
"2021-06-21";"b1";"-0.550121"
"2021-06-21";"b2";"4.71977"
"2021-06-21";"b3";"-4.3625"
"2021-06-21";"t1";"5.23935"
"2021-06-21";"t2";"3.70243"
"2021-06-22";"b0";"-0.113815"
"2021-06-22";"b1";"-0.626418"
"2021-06-22";"b2";"5.40871"
"2021-06-22";"b3";"-5.01809"
"2021-06-22";"t1";"5.01008"
"2021-06-22";"t2";"3.70586"
"2021-06-23";"b0";"-0.137933"
"2021-06-23";"b1";"-0.6023"
"2021-06-23";"b2";"4.31427"
"2021-06-23";"b3";"-3.86817"
"2021-06-23";"t1";"5.35448"
"2021-06-23";"t2";"3.62283"
"2021-06-24";"b0";"-0.177932"
"2021-06-24";"b1";"-0.562301"
"2021-06-24";"b2";"3.81595"
"2021-06-24";"b3";"-3.18939"
"2021-06-24";"t1";"5.80851"
"2021-06-24";"t2";"3.56317"
"2021-06-25";"b0";"-0.184949"
"2021-06-25";"b1";"-0.555284"
"2021-06-25";"b2";"4.04807"
"2021-06-25";"b3";"-3.49622"
"2021-06-25";"t1";"5.7419"
"2021-06-25";"t2";"3.65939"
"2021-06-28";"b0";"-0.148951"
"2021-06-28";"b1";"-0.598837"
"2021-06-28";"b2";"4.10848"
"2021-06-28";"b3";"-3.58927"
"2021-06-28";"t1";"5.52921"
"2021-06-28";"t2";"3.55732"
"2021-06-29";"b0";"-0.108821"
"2021-06-29";"b1";"-0.636449"
"2021-06-29";"b2";"5.53437"
"2021-06-29";"b3";"-5.15323"
"2021-06-29";"t1";"5.12384"
"2021-06-29";"t2";"3.82704"
"2021-06-30";"b0";"-0.135731"
"2021-06-30";"b1";"-0.609539"
"2021-06-30";"b2";"4.52269"
"2021-06-30";"b3";"-4.05302"
"2021-06-30";"t1";"5.49704"
"2021-06-30";"t2";"3.75877"
"2021-07-01";"b0";"-0.115139"
"2021-07-01";"b1";"-0.630131"
"2021-07-01";"b2";"5.02974"
"2021-07-01";"b3";"-4.62572"
"2021-07-01";"t1";"5.41304"
"2021-07-01";"t2";"3.93106"
"2021-07-02";"b0";"-0.141495"
"2021-07-02";"b1";"-0.603775"
"2021-07-02";"b2";"6.37192"
"2021-07-02";"b3";"-5.93821"
"2021-07-02";"t1";"5.39623"
"2021-07-02";"t2";"4.19666"
"2021-07-05";"b0";"-0.0786832"
"2021-07-05";"b1";"-0.664068"
"2021-07-05";"b2";"5.48462"
"2021-07-05";"b3";"-5.28528"
"2021-07-05";"t1";"5.03562"
"2021-07-05";"t2";"3.82707"
"2021-07-06";"b0";"-0.117884"
"2021-07-06";"b1";"-0.623659"
"2021-07-06";"b2";"3.96699"
"2021-07-06";"b3";"-3.57728"
"2021-07-06";"t1";"5.64559"
"2021-07-06";"t2";"3.71518"
"2021-07-07";"b0";"-0.230399"
"2021-07-07";"b1";"-0.496033"
"2021-07-07";"b2";"5.31156"
"2021-07-07";"b3";"-4.89014"
"2021-07-07";"t1";"5.73953"
"2021-07-07";"t2";"4.1175"
"2021-07-08";"b0";"-0.29471"
"2021-07-08";"b1";"-0.446833"
"2021-07-08";"b2";"3.64627"
"2021-07-08";"b3";"-3.10227"
"2021-07-08";"t1";"6.44945"
"2021-07-08";"t2";"3.96789"
"2021-07-09";"b0";"-0.246221"
"2021-07-09";"b1";"-0.495321"
"2021-07-09";"b2";"4.34527"
"2021-07-09";"b3";"-3.99609"
"2021-07-09";"t1";"5.62861"
"2021-07-09";"t2";"3.92952"
"2021-07-12";"b0";"-0.149508"
"2021-07-12";"b1";"-0.592035"
"2021-07-12";"b2";"11.6912"
"2021-07-12";"b3";"-11.7962"
"2021-07-12";"t1";"4.2801"
"2021-07-12";"t2";"3.81283"
"2021-07-13";"b0";"-0.202075"
"2021-07-13";"b1";"-0.540677"
"2021-07-13";"b2";"4.41604"
"2021-07-13";"b3";"-4.12916"
"2021-07-13";"t1";"5.32096"
"2021-07-13";"t2";"3.66904"
"2021-07-14";"b0";"-0.129776"
"2021-07-14";"b1";"-0.618013"
"2021-07-14";"b2";"4.90923"
"2021-07-14";"b3";"-4.74115"
"2021-07-14";"t1";"5.02435"
"2021-07-14";"t2";"3.66418"
"2021-07-15";"b0";"-0.326733"
"2021-07-15";"b1";"-0.416019"
"2021-07-15";"b2";"2.97522"
"2021-07-15";"b3";"-2.40507"
"2021-07-15";"t1";"6.6591"
"2021-07-15";"t2";"3.44264"
"2021-07-16";"b0";"-0.28677"
"2021-07-16";"b1";"-0.454773"
"2021-07-16";"b2";"5.76862"
"2021-07-16";"b3";"-5.36764"
"2021-07-16";"t1";"5.43792"
"2021-07-16";"t2";"4.07882"
"2021-07-19";"b0";"-0.318043"
"2021-07-19";"b1";"-0.424708"
"2021-07-19";"b2";"7.08306"
"2021-07-19";"b3";"-6.71627"
"2021-07-19";"t1";"5.31994"
"2021-07-19";"t2";"4.21239"
"2021-07-20";"b0";"-0.371357"
"2021-07-20";"b1";"-0.372705"
"2021-07-20";"b2";"3.26165"
"2021-07-20";"b3";"-2.83232"
"2021-07-20";"t1";"6.22264"
"2021-07-20";"t2";"3.63216"
"2021-07-21";"b0";"-0.41058"
"2021-07-21";"b1";"-0.333481"
"2021-07-21";"b2";"4.29486"
"2021-07-21";"b3";"-3.83841"
"2021-07-21";"t1";"5.74046"
"2021-07-21";"t2";"3.79391"
"2021-07-22";"b0";"-0.367822"
"2021-07-22";"b1";"-0.37493"
"2021-07-22";"b2";"12.0887"
"2021-07-22";"b3";"-11.6753"
"2021-07-22";"t1";"5.05232"
"2021-07-22";"t2";"4.42352"
"2021-07-23";"b0";"-0.438174"
"2021-07-23";"b1";"-0.307097"
"2021-07-23";"b2";"4.21783"
"2021-07-23";"b3";"-3.60968"
"2021-07-23";"t1";"6.20679"
"2021-07-23";"t2";"4.04819"
"2021-07-26";"b0";"-0.424534"
"2021-07-26";"b1";"-0.320737"
"2021-07-26";"b2";"4.717"
"2021-07-26";"b3";"-4.26032"
"2021-07-26";"t1";"5.84257"
"2021-07-26";"t2";"4.09318"
"2021-07-27";"b0";"-0.422434"
"2021-07-27";"b1";"-0.322836"
"2021-07-27";"b2";"5.07773"
"2021-07-27";"b3";"-4.59366"
"2021-07-27";"t1";"5.77249"
"2021-07-27";"t2";"4.09007"
"2021-07-28";"b0";"-0.539052"
"2021-07-28";"b1";"-0.206219"
"2021-07-28";"b2";"2.87023"
"2021-07-28";"b3";"-2.00392"
"2021-07-28";"t1";"7.64885"
"2021-07-28";"t2";"3.46979"
"2021-07-29";"b0";"-0.492983"
"2021-07-29";"b1";"-0.252288"
"2021-07-29";"b2";"5.71387"
"2021-07-29";"b3";"-4.98312"
"2021-07-29";"t1";"6.07391"
"2021-07-29";"t2";"4.38205"
"2021-07-30";"b0";"-0.502397"
"2021-07-30";"b1";"-0.244183"
"2021-07-30";"b2";"3.98836"
"2021-07-30";"b3";"-3.25096"
"2021-07-30";"t1";"6.5268"
"2021-07-30";"t2";"3.97001"
"2021-08-02";"b0";"-0.532719"
"2021-08-02";"b1";"-0.217589"
"2021-08-02";"b2";"4.22305"
"2021-08-02";"b3";"-3.42355"
"2021-08-02";"t1";"6.61654"
"2021-08-02";"t2";"4.12883"
"2021-08-03";"b0";"-0.53411"
"2021-08-03";"b1";"-0.216198"
"2021-08-03";"b2";"5.01612"
"2021-08-03";"b3";"-4.28584"
"2021-08-03";"t1";"6.23885"
"2021-08-03";"t2";"4.2697"
"2021-08-04";"b0";"-0.564199"
"2021-08-04";"b1";"-0.182381"
"2021-08-04";"b2";"5.19285"
"2021-08-04";"b3";"-4.50966"
"2021-08-04";"t1";"6.24146"
"2021-08-04";"t2";"4.36899"
"2021-08-05";"b0";"-0.633919"
"2021-08-05";"b1";"-0.11387"
"2021-08-05";"b2";"7.24613"
"2021-08-05";"b3";"-6.44332"
"2021-08-05";"t1";"6.0784"
"2021-08-05";"t2";"4.71813"
"2021-08-06";"b0";"-0.641278"
"2021-08-06";"b1";"-0.106511"
"2021-08-06";"b2";"5.60496"
"2021-08-06";"b3";"-4.72418"
"2021-08-06";"t1";"6.40757"
"2021-08-06";"t2";"4.56834"
"2021-08-09";"b0";"-0.0848785"
"2021-08-09";"b1";"-0.66422"
"2021-08-09";"b2";"4.17129"
"2021-08-09";"b3";"-5.66194"
"2021-08-09";"t1";"0.947327"
"2021-08-09";"t2";"1.15288"
"2021-08-10";"b0";"-0.572526"
"2021-08-10";"b1";"-0.175263"
"2021-08-10";"b2";"8.10859"
"2021-08-10";"b3";"-7.29216"
"2021-08-10";"t1";"5.87788"
"2021-08-10";"t2";"4.67992"
"2021-08-11";"b0";"-0.573295"
"2021-08-11";"b1";"-0.175804"
"2021-08-11";"b2";"5.45121"
"2021-08-11";"b3";"-4.62443"
"2021-08-11";"t1";"6.19972"
"2021-08-11";"t2";"4.34956"
"2021-08-12";"b0";"-0.0742166"
"2021-08-12";"b1";"-0.674882"
"2021-08-12";"b2";"4.05881"
"2021-08-12";"b3";"-5.52516"
"2021-08-12";"t1";"0.940461"
"2021-08-12";"t2";"1.1696"
"2021-08-13";"b0";"-0.0725797"
"2021-08-13";"b1";"-0.679038"
"2021-08-13";"b2";"3.22432"
"2021-08-13";"b3";"-4.69985"
"2021-08-13";"t1";"0.896525"
"2021-08-13";"t2";"1.17731"
"2021-08-16";"b0";"-0.701973"
"2021-08-16";"b1";"-0.0483343"
"2021-08-16";"b2";"3.51023"
"2021-08-16";"b3";"-2.3911"
"2021-08-16";"t1";"7.73862"
"2021-08-16";"t2";"3.95554"
"2021-08-17";"b0";"-0.662083"
"2021-08-17";"b1";"-0.0895344"
"2021-08-17";"b2";"4.93985"
"2021-08-17";"b3";"-3.8893"
"2021-08-17";"t1";"6.85356"
"2021-08-17";"t2";"4.51544"
"2021-08-18";"b0";"-0.572003"
"2021-08-18";"b1";"-0.179615"
"2021-08-18";"b2";"5.60165"
"2021-08-18";"b3";"-4.76358"
"2021-08-18";"t1";"6.18425"
"2021-08-18";"t2";"4.43364"
"2021-08-19";"b0";"-0.73463"
"2021-08-19";"b1";"-0.0559868"
"2021-08-19";"b2";"3.96301"
"2021-08-19";"b3";"-2.54509"
"2021-08-19";"t1";"7.9857"
"2021-08-19";"t2";"4.56355"
"2021-08-20";"b0";"-0.670462"
"2021-08-20";"b1";"-0.0773269"
"2021-08-20";"b2";"7.09172"
"2021-08-20";"b3";"-6.00277"
"2021-08-20";"t1";"6.52089"
"2021-08-20";"t2";"4.96819"
"2021-08-23";"b0";"-0.66436"
"2021-08-23";"b1";"-0.0948146"
"2021-08-23";"b2";"4.04768"
"2021-08-23";"b3";"-2.8623"
"2021-08-23";"t1";"7.43659"
"2021-08-23";"t2";"4.33349"
"2021-08-24";"b0";"-0.68436"
"2021-08-24";"b1";"-0.0785428"
"2021-08-24";"b2";"3.69637"
"2021-08-24";"b3";"-2.48048"
"2021-08-24";"t1";"7.74533"
"2021-08-24";"t2";"4.17813"
"2021-08-25";"b0";"-0.638161"
"2021-08-25";"b1";"-0.122223"
"2021-08-25";"b2";"5.12909"
"2021-08-25";"b3";"-3.99791"
"2021-08-25";"t1";"6.90614"
"2021-08-25";"t2";"4.62414"
"2021-08-26";"b0";"-0.565404"
"2021-08-26";"b1";"-0.193771"
"2021-08-26";"b2";"6.02957"
"2021-08-26";"b3";"-4.95083"
"2021-08-26";"t1";"6.4325"
"2021-08-26";"t2";"4.67328"
"2021-08-27";"b0";"-0.557101"
"2021-08-27";"b1";"-0.199554"
"2021-08-27";"b2";"4.98526"
"2021-08-27";"b3";"-3.93443"
"2021-08-27";"t1";"6.58917"
"2021-08-27";"t2";"4.39048"
"2021-08-30";"b0";"-0.543988"
"2021-08-30";"b1";"-0.216396"
"2021-08-30";"b2";"6.77938"
"2021-08-30";"b3";"-5.81722"
"2021-08-30";"t1";"6.04995"
"2021-08-30";"t2";"4.52531"
"2021-08-31";"b0";"-0.596356"
"2021-08-31";"b1";"-0.153952"
"2021-08-31";"b2";"5.79009"
"2021-08-31";"b3";"-4.69599"
"2021-08-31";"t1";"6.5912"
"2021-08-31";"t2";"4.63027"
"2021-09-01";"b0";"-0.547459"
"2021-09-01";"b1";"-0.207886"
"2021-09-01";"b2";"5.50715"
"2021-09-01";"b3";"-4.45324"
"2021-09-01";"t1";"6.38436"
"2021-09-01";"t2";"4.38671"
"2021-09-02";"b0";"-0.567877"
"2021-09-02";"b1";"-0.189988"
"2021-09-02";"b2";"12.7547"
"2021-09-02";"b3";"-11.6232"
"2021-09-02";"t1";"5.99219"
"2021-09-02";"t2";"5.16837"
"2021-09-03";"b0";"-0.55654"
"2021-09-03";"b1";"-0.203843"
"2021-09-03";"b2";"12.6491"
"2021-09-03";"b3";"-11.5918"
"2021-09-03";"t1";"5.89648"
"2021-09-03";"t2";"5.09758"
"2021-09-06";"b0";"-0.540558"
"2021-09-06";"b1";"-0.204712"
"2021-09-06";"b2";"12.5727"
"2021-09-06";"b3";"-11.5312"
"2021-09-06";"t1";"5.82769"
"2021-09-06";"t2";"4.99016"
"2021-09-07";"b0";"-0.578409"
"2021-09-07";"b1";"-0.171899"
"2021-09-07";"b2";"4.56168"
"2021-09-07";"b3";"-3.24765"
"2021-09-07";"t1";"7.17731"
"2021-09-07";"t2";"4.23104"
"2021-09-08";"b0";"-0.557132"
"2021-09-08";"b1";"-0.195694"
"2021-09-08";"b2";"6.1862"
"2021-09-08";"b3";"-4.75413"
"2021-09-08";"t1";"6.83965"
"2021-09-08";"t2";"4.75617"
"2021-09-09";"b0";"-0.43028"
"2021-09-09";"b1";"-0.322546"
"2021-09-09";"b2";"11.7724"
"2021-09-09";"b3";"-10.7841"
"2021-09-09";"t1";"5.7912"
"2021-09-09";"t2";"4.97102"
"2021-09-10";"b0";"-0.418647"
"2021-09-10";"b1";"-0.329142"
"2021-09-10";"b2";"4.30989"
"2021-09-10";"b3";"-3.37546"
"2021-09-10";"t1";"6.48091"
